佹得佹失 【拼音】guǐ  dé  guǐ  shī 【解释】佹：出于偶然的。指得失出于偶然。 【出处】《列子·力命》：“佹佹成者，俏成者也，初非成也。佹佹败者，俏败者也，初非败也。” 【示例】 
未能免俗 【拼音】wèi  néng  miǎn  sú 【解释】没能够摆脱开自己不以为然的风俗习惯。 【出处】南朝宋·刘义庆《世说新语·任诞》：“未能免俗，聊复尔耳。 【示例】倘使揭穿了这谜底，便是所谓“杀风景”，也就是俗人，而且带累了雅人，使他雅不下去，“～”了。（鲁迅《论俗人应避雅人》） 
未雨绸缪 【拼音】wèi  yǔ  chóu  móu 【解释】绸缪：紧密缠缚。天还没有下雨，先把门窗绑牢。比喻事先做好准备工作。 【出处】《诗经·豳风·鸱号》：“迨天之未阴雨，彻彼桑土，绸缪牖户。” 【示例】那是不关我教习的事，在乎你们自己～的。（清·无名氏《官场维新记》第四回） 
蔚成风气 【拼音】wèi  chéng  fēng  qì 【解释】指一件事情逐渐发展盛行，形成一种良好风气。 【出处】 【示例】 
蔚然成风 【拼音】wèi  rán  chéng  fēng 【解释】蔚然：草木茂盛的样子，引申为荟萃、聚集。指一件事情逐渐发展盛行，形成一种良好风气。 【出处】 【示例】 
蔚为大观 【拼音】wèi  wéi  dà  guān 【解释】蔚：茂盛；大观：盛大的景象。发展成为盛大壮观的景象。形容事物美好繁多，给人一种盛大的印象。 【出处】 【示例】乡村风景，甚觉宜人，野外花园，殊有清趣，树木～。（鲁迅《两地书》五一） 
味如鸡肋 【拼音】wèi  rú  jī  lèi 【解释】鸡肋：鸡的肋骨，没有肉，比喻无多大意味而又不忍舍弃的东西。比喻事情不做可惜，做起来没有多大好处。 【出处】《三国志·魏志·武帝纪》裴松之注引《九州春秋》曰：“夫鸡肋，弃之如可惜，食之无所得，以比汉中，知王欲还也。” 【示例】 
味同嚼蜡 【拼音】wèi  tóng  jiáo  cù 【解释】象吃醋一样，没有一点儿味。形容语言或文章枯燥无味。 【出处】《楞严经》卷八：“当横陈时，味同嚼醋。” 【示例】但世人一见了功名，便舍着性命去求他，及至到手之后，～。（清·吴敬梓《儒林外史》第一回） 
畏敌如虎 【拼音】wèi  dí  rú  hǔ 【解释】害怕敌人如同怕虎一般。 【出处】《三国志·蜀志·诸葛亮传》裴松之注引《汉晋春秋》卷三十五：“公畏蜀如虎，奈天下笑何。” 【示例】领导者们～，处处设防，节节抵御。（毛泽东《中国革命战争的战略问题》） 
畏首畏尾 【拼音】wèi  shǒ  wèi  wěi 【解释】畏：怕，惧。前也怕，后也怕。比喻做事胆子小，顾虑多。 【出处】《左传·文公十七年》：“畏首畏尾，身其余几？” 【示例】妹子平日但凡遇见吃酒行令，最是高兴，从不～。（清·李汝珍《镜花缘》第八十四回） 
畏缩不前 【拼音】wèi  suō  bù  qián 【解释】畏惧退缩，不敢前进。 【出处】宋·魏泰《东轩笔录》：“唐介始弹张尧佐，谏官皆上疏，及弹文彦博，则吴奎畏缩不前，当时谓拽动阵脚。” 【示例】尤其是她自己，起先虽然颇有～的心情，此时却已鼓起勇士临阵似的气慨了。（叶圣陶《平常的故事》） 
畏威怀德 【拼音】wèi  wēi　huái  dé 【解释】怀：思念。畏惧声威，感念德惠。 【出处】《国语·晋语八》：“民畏其威，而怀其德，莫能勿从。” 【示例】虽奉天子明诏来讨不廷，只要～，不是贪取土地，致害生灵。（清·陈忱《水浒后传》第十二回） 
畏影恶迹 【拼音】wèi  yǐng  è  jì 【解释】比喻为人愚蠢，不明事理。 【出处】《庄子·渔父》：“人有畏影恶迹而去之走者，举足愈数而迹愈多，走愈疾而影不离身。” 【示例】 
畏葸不前 【拼音】wèi  xǐ  bù  qián 【解释】畏惧退缩，不敢前进。 【出处】宋·魏泰《东轩笔录》：“唐介始弹张尧佐，谏官皆上疏，及弹文彦博，则吴奎畏葸不前，当时谓拽动阵前。” 【示例】在困难面前～，不是我们的作风。 
魏紫姚黄 【拼音】wèi  zǐ  yáo  huáng 【解释】魏紫：千叶肉红牡丹，出于魏仁溥家；姚黄：千叶黄花牡丹，出于姚氏民家。原指宋代洛阳两种名贵的牡丹品种。后泛指名贵的花卉。 【出处】宋·欧阳修《绿竹堂独饮》诗：“姚黄魏紫开次第，不觉成恨俱零凋。” 【示例】你素魄儿十分媚，慧心儿百和香，更压着～。（元·吴昌龄《东坡梦》第三折） 
位卑言高 【拼音】wèi  bēi  yán  gāo 【解释】指职位低的人议论职位高的人主持的政务。 【出处】《孟子·万章下》：“位卑而言高，罪也。” 【示例】 
位不期骄 【拼音】wèi  bù  qī  jiāo 【解释】指地位高了，就会骄傲。 【出处】《书·周官》：“位不期骄，禄不期侈，恭俭惟德，无载尔伪。” 【示例】 
位极人臣 【拼音】wèi  jí  rén  chén 【解释】君主时代指大臣中地位最高的人。 【出处】三国·蜀·诸葛亮《答李严书》：“吾本东方下士，误用于先帝，位极人臣，禄赐百亿。” 【示例】虽～，皆行尸走骨矣。（宋·张君房《云笈七签》卷六十） 
渭阳之情 【拼音】wèi  yáng  zhī  qíng 【解释】渭阳：渭水的北边。传说秦康公送其舅重耳返晋，直到渭水之北。指甥舅间的情谊。 【出处】《诗经·秦风·渭阳》：“我送舅氏，曰至渭阳。”《后汉书·马援传》：“其令许侯思愆田庐，有司勿复请，以慰朕渭阳之情。” 【示例】舅又曲垂顾念，恩其庭闱，～，实多荷戴。（唐·陈子昂《为苏令本与岑内史书》） 
谓予不信 【拼音】wèi  yú  bù  xìn 【解释】如果以为我的话不真实。 【出处】《诗经·王风·采葛》：“谓予不信，有如日。” 【示例】 
慰情胜无 【拼音】wèi  qíng  shèng  wú 【解释】作为自我宽慰的话。 【出处】 【示例】 
温故知新 【拼音】wēn  gù  zhī  xīn 【解释】温：温习；故：旧的。温习旧的知识，得到新的理解和体会。也指回忆过去，能更好地认识现在。 【出处】《论语·为政》：“温故而知新，可以为师矣。”汉·班固《东都赋》：“温故知新已难，而知德者鲜矣。” 【示例】～是学习上的重要方法。 
温良恭俭让 【拼音】wēn  liáng  gōng  jiǎ 【解释】原意为温和、善良、恭敬、节俭、忍让这五种美德。这原是儒家提倡待人接物的准则。现也形容态度温和而缺乏斗争性。 【出处】《论语·学而》：“夫子温良恭俭让以得之。” 【示例】 
温情脉脉 【拼音】wēn  qíng  mò  mò 【解释】脉脉：默默地用眼神或行动表达情意。形容饱含温和的感情，很想表露出来的样子。 【出处】唐·刘禹锡《视刀环歌》诗：“今朝两相视，脉脉万重心。”宋·辛弃疾《摸鱼儿》词：“千金曾买相如赋，脉脉此情谁诉。” 【示例】总之，资本主义制度把无数家庭的～的气氛都给败坏了。（秦牧《衰老》） 
温柔敦厚 【拼音】wēn  róu  dūn  hòu 【解释】温柔：温和柔顺；敦厚：厚道。原指态度温和，朴实厚道。后也泛指待人温和宽厚。 【出处】《礼记·经解》：“温柔敦厚，《诗》教也。” 【示例】依孔子的见解，诗的灵魂是要“～”的。（闻一多《诗人的横蛮》） 
温润而泽 【拼音】wēn  rùn  ér  zé 【解释】比喻人的态度、言语温和柔顺。 【出处】《礼记·聘义》：“昔者君子比德于玉焉，温润而泽，仁也。” 【示例】 
温文尔雅 【拼音】wēn  wén  ěr  yǎ 【解释】温文：态度温和，有礼貌；尔雅：文雅。形容人态度温和，举动斯文。现有时也指缺乏斗争性，做事不大胆泼辣，没有闯劲。 【出处】清·蒲松龄《聊斋志异·陈锡九》：“此名士之子，温文尔雅，乌能作贼？” 【示例】～，正是学者的态度。（叶圣陶《演讲》） 
文不对题 【拼音】wén  bù  duì  tí 【解释】文章里的意思跟题目对不上。指人说话或写文章不能针对主题。 【出处】 【示例】她睡梦中常说英语—有时～的使人发笑。（冰心《我的学生》） 
文不加点 【拼音】wén  bù  jiā  diǎn 【解释】点：涂上一点，表示删去。文章一气呵成，无须修改。形容文思敏捷，写作技巧纯熟。 【出处】汉·祢衡《鹦鹉赋序》：“衡因为赋，笔不停辍，文不加点。” 【示例】援笔一挥，～。（明·洪楩《清平山堂话本·夔关姚卞吊诸葛》） 
文从字顺 【拼音】wén  cóng  zì  shùn 【解释】从：服从，顺从；顺：通顺。指文章表达清楚，用词妥贴通顺。 【出处】唐·韩愈《南阳樊绍述墓志铭》：“文从字顺各识职，有欲求之此其躅。” 【示例】这贾家呢，第二个儿子今年廿四岁，在家读书，人也长得清清秀秀的，笔下也还～。（清·刘鹗《老残游记》第十五回） 
文房四宝 【拼音】wén  fáng  sì bǎo 【解释】文房：指书房。俗指笔、墨、纸、砚。 【出处】宋·梅尧臣《再和潘歙州纸砚》诗：“文房四宝出二郡，迩来赏玩君与予。” 【示例】天子被逼不过，只得命取绝笔。奶子随即取捧过～。（明·施耐庵《水浒全传》第八十一回） 
文风不动 【拼音】wén  fēng  bù  dòng 【解释】一点儿也不动。形容没有丝毫损坏或改变。 【出处】清·曹雪芹《红楼梦》第二十九回：“偏生那玉坚硬非常，摔了一下，竟文风不动。” 【示例】尽管外面闹翻了天，他在屋里仍然～，照旧读他的书。 
文过饰非 【拼音】wén  guò  shì  fēi 【解释】文、饰：掩饰；过、非：错误。用漂亮的言词掩饰自己的过失和错误。 【出处】《论语·子张》：“小人之过也必文。”《庄子·盗跖》：“辩足以饰非。”唐·刘知几《史通·惑经》：“岂与夫庸儒末学，文过饰非，使夫问者缄辞社口，怀疑不展，若斯而已哉？” 【示例】其实错了就老实自己承认，倒是精神安泰的事情；～是最苦痛的勾当。（邹韬奋《论文、杂感、随笔·硬吞香蕉皮》） 
文经武纬 【拼音】wén  jīng  wǔ  wěi 【解释】经、纬：编织物的纵线与横线。指从文武两方面治理国家。 【出处】唐·颜真卿《郭公庙碑铭》：“文经武纬，训徒陟步。” 【示例】两子都有～之才，博古通今之学，同科及第，名重朝廷，俱拜翰林学士之职。（明·冯梦龙《醒世恒言》卷十一） 
文君新寡 【拼音】wén  jūn  xīn  guǎ 【解释】文君：汉朝的卓文君。原指卓文君刚死去丈夫。后泛指妇女死去丈夫不久。 【出处】《史记·司马相如列传》：“是时卓王孙有女文君，新寡，好音，故相如缪与令相重，而以琴心挑之。……既罢，相如乃使人重赐文君侍者通殷勤。文君夜亡奔相如，相如乃与驰归成都。” 【示例】间有倩女离魂，～，亦效颦为之。（明·张岱《陶庵梦忆·烟雨楼》） 
文君新醮 【拼音】wén  jūn  xīn  jiào 【解释】醮：旧指女子出嫁，这里指再嫁。原指汉代卓文君嫁司马相如事。后指寡妇再嫁。 【出处】《史记·司马相如列传》：“是时卓王孙有女文君，新寡，好音，故相如缪与令相重，而以琴心挑之。……既罢，相如乃使人重赐文君侍者通殷勤。文君夜亡奔相如，相如乃与驰归成都。” 【示例】 
文理不通 【拼音】wén  lǐ  bù  tōng 【解释】指文章在词句和内容方面都行不通。 【出处】《旧五代史·选举志》：“况此等多不究义，唯攻帖书，文理既不甚通，名第岂可妄与？” 【示例】很难想象，有的人连写信都～，怎么能准确、简炼、明白地写出科学论文呢？ 
文理俱惬 【拼音】wén  lǐ  jù  qiè 【解释】文、理：指文辞表达和思想内容；惬：满足、满意。文章的形式和内容都令人满意。 【出处】《旧唐书·陆扆传》：“扆文思敏速，初无思虑，挥翰如飞，文理俱惬。” 【示例】 
文期酒会 【拼音】wén  qī  jiǔ  huì 【解释】旧时文人定期举行的诗酒集会。 【出处】宋·柳永《玉蝴蝶》：“难忘，文期酒会，几孤风月，屡变星霜。” 【示例】 
文人无行 【拼音】wén  rén  wú  xíng 【解释】喜欢玩弄文字的人，品行常常不端正。 【出处】 【示例】决不能让～的现象继续存在。 
文人相轻 【拼音】wén  rén  xiāng  qīng 【解释】轻：轻视。指文人之间互相看不起。 【出处】三国·魏·曹丕《典论·论文》：“文人相轻，自古而然。” 【示例】虽文人相轻，自古而然，而谓三公必传，可与松雪、恩翁争席者，则吾未敢信也。（清·钱泳《履园丛话·书学·总论》） 
文如其人 【拼音】wén  rú  qí  rén 【解释】文章犹如任教本人一样。指文章的风格同作者的性格特点相似。 【出处】宋·苏轼《答张文潜书》：“子由之文实胜仆，而世俗不知，乃以为不如；其为人深不愿人知之，其文如其为人。” 【示例】古人每爱说“～”，然如像光慈的为人与其文章之相似，在我的经验上，却是很少见的。（郭沫若《革命春秋·创造十年续篇》） 
文弱书生 【拼音】wén  ruò  shū  shēng 【解释】文弱：文雅而体弱。举目文雅，身体柔弱的读书人。 【出处】南朝·宋·刘义庆《世说新语·赏誉下》：“士龙为人，文弱可爱。” 【示例】 
文恬武嬉 【拼音】wén  tián  wǔ  xī 【解释】恬：安闲；嬉：玩乐。文官安闲自得，武官游荡玩乐。指官吏只知贪图安逸享受，吃喝玩乐，不关心国事。 【出处】唐·韩愈《平淮西碑》：“相臣将臣，文恬武嬉，习熟见闻，以为当然。” 【示例】奴家观槐安国吏治不修，武备不讲，～，自谓太平可久，难道通国之人，一个没有见识的？（清·洪楝园《后南柯·招附》） 
文武全才 【拼音】wén  wǔ  quán  cái 【解释】文才武功样样具备。指才能全面而杰出。 【出处】《旧五代史·周书·和凝传》：“和公文武全才而有志气，后必享重位，尔宜谨事之。” 【示例】他有个嫡亲兄弟汪革，字信之，是个～。（明·冯梦龙《古今小说·汪信之一死救全家》） 
文武双全 【拼音】wén  wǔ  shuāng  quán 【解释】文：文才；武：武艺。能文能武，文才和武艺都很出众。 【出处】《旧唐书·李光弼传》：“蕴孙、吴之略、有文武之才。” 【示例】此人姓姜，名维，字伯约，天水冀人也；事母至孝，～，智勇足备，真当世之英杰也。（明·罗贯中《三国演义》第九十三回） 
文武之道，一张一弛 【拼音】wén  wǔ  zhī  dào，y 【解释】文、武：指周文王和周武王。意思是宽严相结合，是文王武王治理国家的方法。现用来比喻生活的松紧和工作的劳逸要合理安排。 【出处】《礼记·杂记下》：“张而不弛，文武弗能也；弛而不张，文武弗为也。一张一弛，文武之道也。” 【示例】古人说：“～。”现在“弛”一下，同志们会清醒起来。（毛泽东《对晋绥日报编辑人员的谈话》） 
文行出处 【拼音】wén  xíng  chū  chǔ 【解释】文：学问；行：品行；出：作官；处：隐居。旧指文人的学问、品行和对待出仕隐退的态度。 行出处	 【示例】这个法却定的不好！将来读书人既有此一条荣身之路，把那～都看的轻了。（清·吴敬梓《儒林外史》第一回） 
文以载道 【拼音】wén  yǐ  zài  dào 【解释】载：装载，引申为阐明；道：道理，泛指思想。指文章是为了说明道理的。 【出处】宋·周敦颐《通书·文辞》：“文所以载道也。轮辕饰而人弗庸，徒饰也，况虚车乎。” 【示例】古人说“～”，用现在的话说，写文章就是表达思想。（郭沫若《关于文风问题答〈新观察〉记者问》） 
文章巨公 【拼音】wén  zhāng  jù  gōng 【解释】巨：大。文章大家。形容文才出众。 【出处】唐·李贺《高轩过》：“马蹄隐耳声隆隆，入门下马气如虹，云是东京才子，文章巨公。” 【示例】其他诗亦甚佳，如云：“含风广开闻棋响，度日长廊转柳阴。”颇似～所作，殊不类衲子。（宋·许顗《彦周诗话》） 
文章宿老 【拼音】wén  zhāng  sù  lǎo 【解释】宿：年老的，长期从事的。指擅长文章的大师。 【出处】《新唐书·李峤传》：“李峤富才思，然其仕前与王勃、杨盈川接，中与崔融、苏味道齐名，晚诸人没，而为文章宿老，一时学者取法焉。” 【示例】 
文章憎命 【拼音】wén  zhāng  zèng  mìng 【解释】憎：厌恶。文章厌恶命运好的人。形容有才能的人遭遇不好。 【出处】唐·杜甫《天末怀李白》诗：“文章憎命达，魑魅喜人过。” 【示例】 
文质彬彬 【拼音】wén  zhì  bīn  bīn 【解释】文：文采；质：实质；彬彬：形容配合适当。原形容人既文雅又朴实，后形容人文雅有礼貌。 【出处】《论语·雍也》：“质胜文则野，文胜质则史，文质彬彬，然后君子。” 【示例】唐敖看那尹玉生得～，极其清秀。（清·李汝珍《镜花缘》第十五回） 
文治武功 【拼音】Wén  zhì  wǔ  gōng 【解释】比喻政治与军事。 【出处】《礼记·祭法》：“文王以文治，武王以武治，去民之灾，比皆有功烈于民者也。” 【示例】唐太宗雄才大略，～都有辉煌的成就。 
文韬武略 【拼音】wén  tāo  wǔ  lüè 【解释】韬：指《六韬》，古代兵书，内容分文、武、龙、虎、豹、犬六韬；略：指《三略》，古代兵书，凡三卷。比喻用兵的谋略。 【出处】元·李文蔚《蒋神灵应》楔子：“威镇家邦四海清，文韬武略显英雄。全凭智勇安天下，统领雄师百万兵。” 【示例】你便有～，怎逃出地网天罗。（明·施耐庵《水浒全传》第四十七回） 
闻风而动 【拼音】wén  fēng  ér  dòng 【解释】风：风声，消息。一听到风声立即起来行动。形容行动迅速敏捷。 【出处】《孟子·尽心下》：“闻伯夷之风者，顽夫廉，懦夫有立志；闻柳下惠之风者，蒲夫敦，鄙夫宽，站百世之上。百世之下，闻者莫不兴起也。” 【示例】这时，“石一歌”也～了。（王西彦《骗子和打手》） 
闻风而起 【拼音】wén  fēng  ér  qǐ 【解释】闻：听到；风：风声，消息。一听到风声，就立刻起来响应。 【出处】《孟子·尽心下》：“闻伯夷之风者，顽夫廉，懦夫有立志；闻柳下惠之风者，蒲夫敦，鄙夫宽，站百世之上。百世之下，闻者莫不兴起也。”宋·陈亮《祭赵尉母夫人文》：“登堂莫及，闻风而起。” 【示例】别处的人一定也有～的，这便是救中国的独一无二法门了。（清·梁启超《新中国未来记》第三回） 
闻风而逃 【拼音】wén  fēng  ér  táo 【解释】风：风声。听到风声，立即逃跑。 【出处】 【示例】只要望见土匪的影子，早已～。（清·李宝嘉《官场现形记》第十二回） 
闻风丧胆 【拼音】wén  fēng  sàng  dǎn 【解释】丧胆：吓破了胆。听到风声，就吓得丧失的勇气。形容对某种力量非常恐惧。 【出处】 【示例】当一旦侵略者踏上了我们的国土的时候，他们却立刻就变成了使敌人～的英雄。（峻青《不尽巨涛滚滚来》） 
闻风远遁 【拼音】wén  fēng  yuǎn  dùn 【解释】风：风声，消息；远遁：远逃。听到一点风声就逃得远远的。 【出处】明·冯梦龙《古今小说·木绵庵郑虎臣报冤》：“贾似道打听得蒙古有事北归，鄂州围解，遂将议和称臣纳币之事瞒过不提，上表夸张己功。只说蒙古俱己威名，闻风远遁。” 【示例】 
闻风远扬 【拼音】wén  fēng  yuǎn  yáng 【解释】风：风声，消息。指听到一点风声就逃得远远的。 【出处】明·冯梦龙《古今小说·木绵庵郑虎臣报冤》：“贾似道打听得蒙古有事北归，鄂州围解，遂将议和称臣纳币之事瞒过不提，上表夸张己功。只说蒙古俱己威名，闻风远遁。” 【示例】财场中闹出事，只有个～的高着。（清·李绿园《歧路灯》第六十五回） 
闻过则喜 【拼音】wén  guò  zé  xǐ 【解释】过：过失；则：就。听到别人批评自己的缺点或错误，表示欢迎和高兴。指虚心接受意见。 【出处】《孟子·公孙丑上》：“子路人告之以有过则喜。” 【示例】故其～，知过不讳，改过不惮。（宋·陆九渊《与傅全美书》） 
闻鸡起舞 【拼音】wén  jī  qǐ  wǔ 【解释】闻：听到。听到鸡叫就起来舞剑。后比喻有志报国的人及时奋起。 【出处】《晋书·祖逖传》：“中夜闻荒鸡鸣，蹴琨觉，曰：‘此非恶声也。’因起舞。” 【示例】击楫誓清，～，毕竟英雄得。（宋·松洲《念奴娇·题钟山楼》词） 
闻雷失箸 【拼音】wén  léi  shī  zhù 【解释】比喻借别的事情掩饰自己的真实情况。 【出处】《三国志·蜀书·先主传》：“是时曹公从容谓先主曰：‘今天下英雄，唯使君与操耳。本初之徒，不足数也。’先主方食，失匕箸。” 【示例】 
闻名不如见面 【拼音】wén  míng  bù  r 【解释】闻：听到；名：名声。只听名声不如见面更能了解。 【出处】《北史·列女传》：“吾闻闻名不如见面，小人未见礼教，何足责哉。” 【示例】王博高也不觉好笑，连说：“老兄真是个爽快人，～。”（清·李宝嘉《官场现形记》第二十七回） 
闻名遐迩 【拼音】wén  míng  xiá  ěr 【解释】遐：远；迩：近。形容名声很大，远近都知道。 【出处】《南齐书·高帝纪上》：“上流声议，遐迩所闻。” 【示例】 
闻声相思 【拼音】wén  shēng  xiāng  sī 【解释】声：名声。指思慕、钦仰有声望的人。 【出处】《鬼谷子·内揵》：“君臣上下之事，有远而亲，近而疏，就之不用，去之反求，日进前不御，遥闻声而相思。” 【示例】 
闻所未闻 【拼音】wén  suǒ  wèi  wén 【解释】闻：听到。听到了从来没有听到过的事。形容事物新奇罕见。 【出处】《史记·郦生陆贾列传》：“越中无足与语，至生来，令我日闻所未闻。” 【示例】今日见了紫菱姐姐飞来飞去，业已奇极；谁知还有海外这些异事，真是～。（清·李汝珍《镜花缘》第六十回） 
闻一知二 【拼音】wén  yī  zhī  èr 【解释】听到一点就能理解很多。形容善于类推。 【出处】《论语·公冶长》：“赐也何敢望回？回也闻一以知十，赐也闻一以知二。” 【示例】 
闻一知十 【拼音】wén  yī  zhī  shí 【解释】听到一点就能理解很多。形容善于类推。 【出处】《论语·公冶长》：“赐也何敢望回？回也闻一以知十，赐也闻一以知二。” 【示例】后世决狱大师，有能神而明之，～也者，吾不得而尽知也。（清·龚自珍《春秋决事比自序》） 
纹丝不动 【拼音】wén  sī  bù  dòng 【解释】一点儿也不动。形容没有丝毫损坏或改变。 【出处】 【示例】 
稳步前进 【拼音】wén  bù  qián  jìn 【解释】按适当的步骤推进工作。 【出处】 【示例】 
稳操胜券 【拼音】wén  cāo  shèng  quàn 【解释】稳：有把握；操：掌握；胜券：能够制胜的计谋。指有把握取得胜利。 【出处】《管子·明法解》：“故明操必胜之数，以治必用之民。” 【示例】 
稳操胜算 【拼音】wén  cāo  shèng  suàn 【解释】稳：有把握；操：掌握；胜算：能够制胜的计谋。指有把握取得胜利。 【出处】《管子·明法解》：“故明操必胜之数，以治必用之民。” 【示例】已逸待劳，以众御寡，可以～。（姚雪垠《李自成》第二卷第二十六章） 
稳操左券 【拼音】wén  cāo  zuǒ  quàn 【解释】左券：古代契约分左右两联，双方挌执一联，左券就是左联，常用作索偿的凭证。比喻有充分的把握。 【出处】《史记·田敬仲完世家》：“公常执左券以责于秦韩。” 【示例】 
稳吃三注 【拼音】wén  chī  sān  zhù 【解释】四人赌博，一个人赢三个人的赌注。比喻凭空的大量收获。 【出处】 【示例】 
稳如泰山 【拼音】wěn  rú  tài  shān 【解释】形容象泰山一样稳固，不可动摇。 【出处】汉·枚乘《上书谏吴王》：“变所欲为，易于反掌，安于泰山。” 【示例】武后恃有高关，又仗武氏弟兄骁勇，自谓～，十分得意。（清·李汝珍《镜花缘》第三回） 
稳扎稳打 【拼音】wěn  zhā  wěn  dǎ 【解释】扎：安营。稳当而有把握地打击敌人。比喻有把握、有步骤地工作。 【出处】清·刘坤一《书牍七·复王雨庵》：“现在郑军既已到齐，仍须稳扎稳打，不可轻进求速。” 【示例】我们的方针是～，不求速效。（毛泽东《关于情况的通报》） 
稳坐钓鱼船 【拼音】wěn  zuò  diào  y 【解释】比喻不管发生什么变化，仍然沉着镇静。 【出处】俗谚：“任凭风浪起，稳坐钓鱼台。” 【示例】 
问安视膳 【拼音】wèn  ān  shì  shàn 【解释】每日必问安，每餐必在左。指古代诸侯、王室子弟侍奉父母的孝礼。 【出处】《礼记·文王世子》：“文王之为世子，朝于王季日三。鸡初鸣而衣服，至于寝门外，问内竖之御者曰：‘今日安否何如？’……食上，必在视寒暖之节，食下，问所膳。” 【示例】太子当鸡鸣而起，～。（《资治通鉴·唐纪文宗开成二年》） 
问长问短 【拼音】wèn  cháng  wèn  duǎn 【解释】问：询问。仔细地问，表示关心。 【出处】清·曹雪芹《红楼梦》第一百二十五回：“王夫人更不用说拉着甄宝玉问长问短，觉得比自己家的宝玉老成些。” 【示例】另外有许多人却挤着庄寿香，～，寿香手舞足蹈的讲给他们听。（清·曾朴《孽海花》第五回） 
问道于盲 【拼音】wèn  dào  yú  máng 【解释】向瞎子问路。比喻向什么也不懂的人请教，不解决问题。 【出处】唐·韩愈《答陈生书》：“足下求速化之术，不于其人，乃以访愈，是所谓借听于聋，求道于盲。” 【示例】比往来南北，颇承友朋推一日之长，～。（清·顾炎武《与友人论学书》） 
问鼎轻重 【拼音】wèn  dǐng  qīng  zhòng 【解释】问鼎的大小轻重。指妄图夺取天下。 【出处】《左传·宣公三年》：“楚子问鼎之大小轻重焉？” 【示例】 
问寒问暖 【拼音】wèn  hán  wèn  nuǎn 【解释】形容对别人的生活很关心。 【出处】 【示例】 
问牛知马 【拼音】wèn  niú  zhī  mǎ 【解释】比喻从旁推究，弄清楚事情真相。 【出处】《汉书·赵广汉传》：“钩距者，设欲知马贾（价），则先问狗，已问羊，又问牛，然后及马，参伍其贾，以类相准，则知马之贵贱，不失实矣。” 【示例】 
问舍求田 【拼音】wèn  shě  qiú  tián 【解释】只知道置产业。比喻没有远大的志向。 【出处】《三国志·魏书·陈登传》：“君有国士之名，今天下大乱，帝主失所，望君忧国忘家，有救世之意，而君求田问舍，言无可采，是元龙所讳也，何缘当与君语。” 【示例】 
问心无愧 【拼音】wèn  xīn  wú  kuì 【解释】问心：问问自己。扪心自问，毫无愧色。 【出处】清·纪昀《阅微草堂笔记·槐西杂志 【示例】林冲那时候却觉得在“刀枪无情”的理由下伤害了那汉子的生命，原是冠冕堂皇，～。（茅盾《豹子头林冲》） 
问羊知马 【拼音】wèn  yáng  zhī  mǎ 【解释】比喻从旁推究，弄清楚事情真相。 【出处】《汉书·赵广汉传》：“钩距者，设欲知马贾（价），则先问狗，已问羊，又问牛，然后及马。” 【示例】 
问诸水滨 【拼音】wèn  zhū  shuǐ  bīn 【解释】滨：水边。比喻不承担责任或两者不相干。 【出处】《左传·僖公四年》：“贡之不入，寡君之罪也，敢不共给？昭王之不复，君其问诸水滨！” 【示例】若夫昭王不返，惟胶舟之故，君其～，寡君不敢任咎。（明·冯梦龙《东周列国志》第二十三回） 
问罪之师 【拼音】wèn  zuì  zhī  shī 【解释】问罪：宣布对方罪状，作为出兵的理由。讨伐犯罪者的军队。也比喻前来提出严厉责问的人。 【出处】唐·杜牧《樊川诗集·和野人殷潜之题筹笔驿》：“慷慨匡时略，从容问罪师。” 【示例】日已向辰，喜无～。（清·蒲松龄《聊斋志异·葛巾》） 
瓮尽杯干 【拼音】wèng  jìn  bēi  gān 【解释】原指酒已喝尽。比喻钱已用完。 【出处】 【示例】 
瓮里醯鸡 【拼音】wèng  lǐ  xī  jī 【解释】醯鸡：即蠓，酒瓮中生的一种小虫。比喻见闻狭隘的人。 【出处】《列子·天瑞》：“厥昭生乎湿，醯鸡生乎酒。” 【示例】怡堂燕雀，不知后灾，～，安有广见。（清·程允升《幼学琼林·鸟兽》） 
瓮天之见 【拼音】wèng  tiān  zhī  jiàn 【解释】瓮天：坐在瓮中观天，见天不大。比喻短浅的见识。 【出处】宋·黄庭坚《再次韵奉答子由》诗：“似逢海若谈秋水，始觉醯鸡守瓮天。” 【示例】 
瓮中之鳖 【拼音】wèng  zhōng  zhī  biē 【解释】困在瓮中的甲鱼。比喻已在掌握之中，逃跑不了的东西。 【出处】明·冯梦龙《喻世明言》卷十八：“杨八老和一群百姓们，都被倭奴擒了，好似瓮中之鳖，釜中之鱼，没处躲闪，只得随顺以图苟活。” 【示例】这几个小南蛮，只算得个～，不消费得僧家大刀，管教他一个个束手就缚。（清·钱彩《说岳全传》第七十六回） 
瓮中捉鳖 【拼音】wèng  zhōng  zhuō  biē 【解释】从大坛子里捉王八。比喻想要捕捉的对象已在掌握之中。形容手到擒来，轻易而有把握。 【出处】元·康进之《李逵负荆》第四折：“这是揉着我山儿的痒处，管教他瓮中捉鳖，手到拿来。” 【示例】 
瓮牖绳枢 【拼音】wèng  yǒu  shéng  shū 【解释】牖：窗子；枢：门的转轴。破瓮做窗，绳作门轴。比喻贫穷人家。 【出处】汉·贾谊《过秦论》：“然而陈涉，瓮牖绳枢之子，氓隶之人，而迁徒之徒也。” 【示例】 
